Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c
DarPaso,Caminar,Pausa,Neutral,0.0,780.03,803.49,0.635894,828.4680000000001,793.248,0.562299,862.2130000000001,782.972,0.569253,735.9860000000001,809.3839999999999,0.621736,715.424,898.945,0.716783
DarPaso,Caminar,Pausa,Neutral,0.0,787.38,791.7560000000001,0.652927,835.823,787.362,0.5921850000000001,865.173,771.205,0.5801310000000001,741.8589999999999,797.6289999999999,0.6079359999999999,721.2869999999999,876.916,0.707538
DarPaso,Caminar,Pausa,Neutral,0.0,793.22,781.5089999999999,0.655977,840.2080000000001,781.502,0.601681,869.584,768.283,0.433817,746.278,784.423,0.604754,731.562,856.342,0.667112
DarPaso,Caminar,Pausa,Neutral,0.0,799.102,771.201,0.633754,846.072,772.69,0.582051,875.455,771.2139999999999,0.439956,755.067,771.203,0.607831,741.878,838.727,0.6658970000000001
DarPaso,Caminar,Pausa,Neutral,0.0,806.456,759.4910000000001,0.635567,851.9689999999999,766.81,0.5876060000000001,879.855,763.8710000000001,0.409109,765.3489999999999,759.4689999999999,0.581805,759.4739999999999,806.447,0.550772
DarPaso,Caminar,Pausa,Neutral,0.0,815.2660000000001,755.054,0.634216,857.821,760.938,0.572865,878.3660000000001,803.533,0.375431,775.617,749.2080000000001,0.5740649999999999,781.4630000000001,775.6110000000001,0.5957140000000001
DarPaso,Caminar,Pausa,Neutral,0.0,826.9789999999999,740.393,0.614898,863.7230000000001,747.7280000000001,0.567059,879.83,816.7130000000001,0.646015,785.895,735.972,0.593288,803.485,765.3489999999999,0.694204
DarPaso,Caminar,Pausa,Neutral,0.0,835.829,738.903,0.608575,869.584,746.257,0.5608390000000001,881.32,815.2739999999999,0.735668,794.697,722.7860000000001,0.527004,821.118,760.93,0.65546
DarPaso,Caminar,Pausa,Neutral,0.0,843.1410000000001,730.113,0.5745779999999999,876.932,741.8660000000001,0.572098,882.7539999999999,818.179,0.707407,803.5269999999999,718.3639999999999,0.565921,837.293,752.1289999999999,0.5342180000000001
DarPaso,Caminar,Pausa,Neutral,0.0,847.556,719.823,0.554443,878.3939999999999,735.972,0.5397689999999999,884.2660000000001,815.2389999999999,0.640516,812.307,708.0939999999999,0.556926,863.687,750.654,0.106983
DarPaso,Caminar,Pausa,Neutral,0.0,854.909,709.562,0.546354,882.7819999999999,724.232,0.53583,887.2130000000001,812.331,0.615517,821.1289999999999,696.334,0.555737,922.441,740.377,0.417929
DarPaso,Caminar,Pausa,Neutral,0.0,863.707,696.346,0.5254810000000001,891.58,716.8910000000001,0.50574,894.534,809.387,0.6303270000000001,832.862,684.587,0.543657,932.679,734.523,0.253105
DarPaso,Caminar,Pausa,Neutral,0.0,876.929,690.4739999999999,0.536954,900.414,711.015,0.5403720000000001,898.9010000000001,803.53,0.61012,844.6260000000001,675.7819999999999,0.541033,928.296,738.909,0.27115300000000003
DarPaso,Caminar,Pausa,Neutral,0.0,887.175,678.737,0.503303,909.2189999999999,699.288,0.4867,903.33,796.182,0.584216,856.3689999999999,664.06,0.519355,931.211,735.971,0.267525
DarPaso,Caminar,Pausa,Neutral,0.0,901.873,674.313,0.523379,922.432,693.408,0.5115609999999999,909.216,791.779,0.676723,873.9860000000001,659.6469999999999,0.517636,941.507,722.7739999999999,0.200428
DarPaso,Caminar,Pausa,Neutral,0.0,915.096,658.177,0.44349700000000003,932.705,675.802,0.39465700000000004,922.425,784.414,0.578531,887.186,643.486,0.46946000000000004,948.845,727.17,0.153621
DarPaso,Caminar,Pausa,Neutral,0.0,931.237,646.434,0.42673900000000003,948.842,668.442,0.35486,945.9110000000001,765.347,0.619214,903.337,627.363,0.436065,947.3889999999999,708.096,0.130498
DarPaso,Caminar,Pausa,Neutral,0.0,945.931,642.031,0.36941,962.07,658.179,0.304018,966.451,755.054,0.643151,920.948,624.409,0.36693899999999996,960.579,694.8739999999999,0.150222
DarPaso,Caminar,Pausa,Neutral,0.0,956.189,631.757,0.425126,975.275,649.3580000000001,0.371761,1000.22,737.459,0.583317,931.2360000000001,617.075,0.409571,1026.65,680.195,0.44480699999999995
DarPaso,Caminar,Pausa,Neutral,0.0,969.398,630.2769999999999,0.42298,985.549,644.974,0.395759,1017.83,737.443,0.563718,945.91,615.596,0.384382,1041.32,721.2869999999999,0.349117
DarPaso,Caminar,Pausa,Neutral,0.0,981.145,627.347,0.370183,998.748,643.493,0.36146500000000004,1042.81,730.1060000000001,0.5418189999999999,957.659,609.726,0.31092800000000004,1016.39,722.768,0.26917800000000003
DarPaso,Caminar,Pausa,Neutral,0.0,998.7460000000001,625.884,0.339179,1003.17,644.97,0.376965,1073.65,724.26,0.721959,978.2,603.851,0.24396199999999998,1076.57,709.571,0.22678299999999998
DarPaso,Caminar,Pausa,Neutral,0.0,1016.38,628.812,0.305096,1023.72,647.888,0.37885,1102.98,722.738,0.7870189999999999,992.887,606.7919999999999,0.191803,1086.85,677.257,0.117693
DarPaso,Caminar,Pausa,Neutral,0.0,1022.25,636.151,0.26022199999999995,1022.25,659.6239999999999,0.352813,1108.88,724.22,0.675491,1000.24,599.4580000000001,0.159052,1092.69,671.38,0.0923998
DarPaso,Caminar,Pausa,Neutral,0.0,1025.17,627.3580000000001,0.287602,1031.06,647.908,0.400069,1123.53,721.331,0.718069,1001.7,595.057,0.19275899999999999,1001.7,643.508,0.187014
DarPaso,Caminar,Pausa,Neutral,0.0,1033.99,627.359,0.286731,1044.26,649.37,0.44263,1135.27,722.7660000000001,0.755625,1014.91,595.048,0.17663,1007.55,642.029,0.22302199999999997
DarPaso,Caminar,Pausa,Neutral,0.0,1041.35,627.359,0.359896,1053.09,649.3530000000001,0.475812,1133.81,721.318,0.74543,1022.26,597.987,0.224281,1014.88,637.628,0.309006
DarPaso,Caminar,Pausa,Neutral,0.0,1048.68,625.886,0.332783,1067.75,652.303,0.454847,1135.31,730.1030000000001,0.702024,1026.67,586.241,0.228515,1022.23,639.086,0.351788
DarPaso,Caminar,Pausa,Neutral,0.0,1058.94,628.817,0.367869,1073.62,650.835,0.478224,1141.14,737.435,0.7323569999999999,1039.86,592.117,0.253101,1032.51,631.766,0.408433
DarPaso,Caminar,Pausa,Neutral,0.0,1072.14,636.1469999999999,0.374911,1089.78,656.711,0.48273599999999994,1149.97,740.372,0.659734,1050.14,600.918,0.26227399999999995,1042.81,630.2819999999999,0.399029
DarPaso,Caminar,Pausa,Neutral,0.0,1083.9,628.826,0.376896,1098.57,655.243,0.47572,1161.71,741.829,0.689362,1064.82,596.521,0.26345,1054.54,631.758,0.43369300000000005
DarPaso,Caminar,Pausa,Neutral,0.0,1095.64,636.158,0.38597600000000004,1116.19,661.112,0.468729,1167.59,741.8610000000001,0.6420899999999999,1076.56,603.854,0.266519,1069.21,636.151,0.440633
DarPaso,Caminar,Pausa,Neutral,0.0,1110.32,642.025,0.401344,1132.34,668.453,0.46469399999999994,1179.34,746.263,0.649345,1091.25,609.726,0.28985500000000003,1082.44,639.068,0.50831
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1120.6,639.089,0.424835,1139.69,664.04,0.46890299999999996,1186.65,746.2719999999999,0.6448050000000001,1103.0,605.323,0.329943,1092.72,642.003,0.551987
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1136.76,627.359,0.428217,1145.55,653.768,0.475206,1195.46,750.654,0.6370439999999999,1120.59,599.445,0.330439,1107.38,642.0169999999999,0.46583100000000005
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1144.11,633.214,0.464179,1157.32,658.176,0.483824,1201.34,747.73,0.58155,1130.88,603.855,0.350245,1122.07,643.498,0.44527700000000003
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1157.31,634.686,0.45149700000000004,1167.57,659.648,0.48281499999999994,1204.26,752.1239999999999,0.5935600000000001,1141.16,605.3240000000001,0.344006,1135.3,646.445,0.45668800000000004
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1167.57,636.156,0.463132,1176.4,659.6560000000001,0.47632399999999997,1210.15,753.591,0.600953,1152.91,606.7869999999999,0.331802,1148.51,653.7669999999999,0.363873
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1179.32,637.622,0.41508100000000003,1185.2,662.586,0.481675,1213.11,755.078,0.624067,1164.65,606.8009999999999,0.29330300000000004,1161.7,661.1089999999999,0.309241
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1185.21,643.486,0.442841,1194.0,664.049,0.463121,1216.03,753.6030000000001,0.565583,1169.05,618.533,0.296688,1174.93,666.977,0.25543299999999997
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1195.47,644.967,0.44862299999999994,1207.23,666.9830000000001,0.45748199999999994,1220.44,756.5219999999999,0.525559,1180.8,621.4680000000001,0.320773,1192.54,672.8589999999999,0.219467
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1201.35,652.307,0.466175,1214.55,672.867,0.47111000000000003,1226.28,753.597,0.507179,1185.19,627.3580000000001,0.34529699999999997,1201.34,675.806,0.194721
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1211.62,652.312,0.387784,1224.83,672.8589999999999,0.42706099999999997,1229.26,740.3989999999999,0.470692,1198.41,627.3380000000001,0.24595300000000003,1243.92,677.263,0.146544
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1218.97,652.313,0.312619,1226.29,675.794,0.393011,1230.69,752.122,0.430928,1218.96,622.944,0.156918,1255.66,700.737,0.14971800000000002
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1227.77,659.6360000000001,0.38329,1223.36,674.327,0.45257600000000003,1229.22,758.0039999999999,0.5723050000000001,1246.85,639.085,0.201558,1264.48,708.0880000000001,0.26803699999999997
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1246.84,662.574,0.40070300000000003,1229.24,674.312,0.45653299999999997,1232.19,760.928,0.585052,1271.81,647.901,0.28422800000000004,1277.68,709.557,0.475709
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1254.2,662.568,0.45610100000000003,1233.65,672.8530000000001,0.49855200000000005,1238.05,763.855,0.645299,1279.15,649.374,0.367298,1286.49,713.949,0.547605
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1257.12,662.587,0.43981899999999996,1238.04,674.325,0.483468,1245.39,759.4730000000001,0.593548,1280.62,649.37,0.34831,1298.23,712.51,0.655526
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1261.53,671.387,0.42589099999999996,1239.53,684.602,0.489634,1255.65,768.26,0.697354,1289.43,652.3009999999999,0.28877600000000003,1307.05,719.81,0.631546
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1273.28,675.805,0.480976,1246.87,690.48,0.537615,1264.47,782.975,0.697929,1301.16,664.0419999999999,0.361304,1305.59,724.245,0.48699899999999996
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1276.23,675.805,0.441432,1251.28,693.409,0.5181399999999999,1273.29,788.8480000000001,0.709497,1308.51,661.125,0.318441,1311.45,727.1619999999999,0.345706
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1277.7,681.6519999999999,0.39708899999999997,1255.66,697.818,0.49511499999999997,1279.17,791.7689999999999,0.727788,1311.45,665.5110000000001,0.259,1308.5,734.4960000000001,0.22255
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1280.64,681.659,0.363068,1258.61,699.2689999999999,0.47373699999999996,1283.56,802.054,0.6380680000000001,1314.39,662.582,0.264727,1295.3,744.7719999999999,0.15087899999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1293.82,687.523,0.331896,1263.02,703.68,0.367053,1285.02,806.459,0.644386,1323.2,671.3910000000001,0.28412600000000005,1298.24,746.2639999999999,0.17256
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1289.43,684.5989999999999,0.278459,1263.02,694.8839999999999,0.333777,1282.09,815.24,0.70432,1317.32,671.3939999999999,0.221047,1295.27,756.538,0.222163
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1295.3,696.355,0.321123,1268.88,712.5,0.370852,1283.55,816.7189999999999,0.717871,1324.66,680.194,0.235188,1298.24,760.947,0.16656300000000002
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1296.75,712.4910000000001,0.279699,1276.22,725.702,0.379673,1282.09,825.5160000000001,0.6825180000000001,1324.66,686.067,0.188606,1296.79,815.2460000000001,0.194272
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1295.28,727.179,0.359713,1277.66,735.9739999999999,0.445126,1280.6,832.8489999999999,0.687765,1312.91,722.7860000000001,0.235641,1287.95,815.2560000000001,0.346143
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1296.75,728.6410000000001,0.19684000000000001,1280.63,731.5830000000001,0.339258,1277.67,838.74,0.672998,1354.02,653.771,0.10435,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1320.26,694.872,0.192473,1282.07,735.982,0.357457,1274.72,850.4580000000001,0.692371,1355.48,671.3969999999999,0.154442,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1321.73,694.88,0.263004,1283.54,718.3710000000001,0.34115700000000004,1267.42,856.345,0.7111529999999999,1355.49,675.793,0.21405700000000003,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1321.73,711.0189999999999,0.28834,1282.08,727.18,0.352905,1262.97,863.709,0.737348,1356.97,691.95,0.23836300000000002,1436.23,788.828,0.0529306
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1317.33,719.837,0.309303,1279.15,737.455,0.38354699999999997,1257.14,869.573,0.716679,1355.49,703.684,0.24175700000000003,1424.49,800.576,0.061425400000000005
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1312.93,734.52,0.375913,1276.22,744.795,0.419576,1251.25,876.905,0.6535340000000001,1354.02,721.2919999999999,0.30337800000000004,1433.3,802.045,0.0691255
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1308.51,743.316,0.389434,1267.4,755.077,0.407138,1243.94,884.2739999999999,0.6472479999999999,1351.09,734.505,0.31083299999999997,1402.47,832.867,0.07183930000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1304.12,760.943,0.4072,1262.98,769.742,0.449545,1236.58,896.0010000000001,0.645216,1348.15,752.122,0.333283,1398.06,843.1460000000001,0.0833915
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1299.72,778.552,0.459397,1258.61,787.346,0.472013,1232.2,900.39,0.6912119999999999,1345.21,771.215,0.404493,1377.51,881.313,0.105897
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1295.3,790.291,0.49142600000000003,1251.27,794.706,0.470855,1229.22,909.211,0.658075,1340.8,787.3639999999999,0.441362,1392.19,863.692,0.137352
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1282.08,810.8580000000001,0.550525,1239.53,813.798,0.525204,1220.42,925.345,0.654087,1326.14,810.8380000000001,0.477541,1380.44,871.054,0.10004600000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1276.22,816.7139999999999,0.406833,1233.66,822.5989999999999,0.404599,1213.08,942.9630000000001,0.620671,1324.66,812.327,0.372298,1354.01,900.398,0.10635
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1248.31,837.2689999999999,0.255215,1216.02,843.155,0.28172600000000003,1207.21,953.2510000000001,0.44292600000000004,1302.64,832.87,0.181648,1345.22,906.2810000000001,0.0722757
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1261.54,832.87,0.220761,1229.24,834.347,0.21972600000000003,1201.36,966.46,0.311929,1307.04,832.8580000000001,0.183995,1343.73,925.37,0.0615697
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1265.94,837.2769999999999,0.07794780000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1257.12,775.62,0.16827999999999999,1220.43,790.305,0.196202,1202.82,972.3330000000001,0.268861,1286.5,755.066,0.111398,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1251.25,781.4810000000001,0.347413,1211.62,794.695,0.367108,1194.0,994.3489999999999,0.26916999999999996,1285.03,759.4830000000001,0.25786,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1243.92,790.311,0.388592,1198.42,809.387,0.364319,1191.08,1003.16,0.278427,1282.1,771.232,0.321598,1329.06,991.418,0.0619024
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1248.32,802.0310000000001,0.360468,1199.87,816.722,0.389077,1186.65,1022.24,0.21046700000000002,1290.9,788.817,0.303718,1326.12,998.758,0.08479930000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1240.99,809.372,0.379994,1195.48,822.587,0.40184699999999995,1167.59,1025.19,0.214691,1282.09,794.703,0.285756,1308.51,1056.01,0.11813499999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1238.05,815.253,0.328393,1186.66,828.459,0.286175,1171.99,1048.68,0.128472,1283.55,803.5039999999999,0.25122,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1238.05,821.1210000000001,0.292182,1186.66,832.875,0.274215,0.0,0.0,0.0,1279.16,815.248,0.234447,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1233.64,831.3919999999999,0.33227399999999996,1185.19,837.2719999999999,0.29817899999999997,1154.37,1076.57,0.1059,1279.14,822.5930000000001,0.26548499999999997,1242.45,1076.57,0.0588746
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1233.65,834.3430000000001,0.357888,1182.27,844.622,0.323398,1171.98,1031.06,0.125316,1283.55,832.865,0.32087,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1232.18,844.6189999999999,0.350998,1183.73,854.8839999999999,0.320483,1166.1,1041.34,0.13591,1279.14,838.7460000000001,0.306896,1211.62,1028.11,0.052577599999999995
PonerseDePie,Descansar,Pausa,Neutral,0.0,1270.34,913.617,0.228633,1261.53,932.697,0.266453,1361.36,1050.15,0.269471,1277.69,891.5980000000001,0.16211,1235.11,1076.57,0.062030999999999996
PonerseDePie,Descansar,Pausa,Neutral,0.0,1263.0,926.832,0.232839,1261.53,948.8430000000001,0.250604,1377.5,1045.74,0.336228,1267.4,898.937,0.164269,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,1264.47,944.437,0.20164300000000002,1263.01,963.5260000000001,0.19042,0.0,0.0,0.0,1276.21,904.796,0.161795,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,1277.69,947.377,0.24017,1280.63,976.7460000000001,0.173048,1420.08,1023.73,0.249083,1267.41,912.1460000000001,0.207379,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,1283.57,953.2489999999999,0.274775,1295.3,982.607,0.187386,1430.35,1013.44,0.331047,1267.41,922.416,0.247646,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,1285.04,973.803,0.328307,1302.63,1010.5,0.292512,0.0,0.0,0.0,1265.95,931.2330000000001,0.33453499999999997,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,1296.78,972.326,0.356242,1311.46,1007.58,0.31251599999999996,0.0,0.0,0.0,1277.67,929.762,0.38461,1285.03,1076.57,0.05426990000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,1307.03,975.2669999999999,0.44832700000000003,1330.52,1011.97,0.395598,0.0,0.0,0.0,1279.15,935.6410000000001,0.464294,0.0,0.0,0.0
PonerseDePie,Descansar,Pausa,Neutral,0.0,1318.77,973.808,0.481941,1348.16,1010.5,0.44063100000000005,1401.0,1076.57,0.0790747,1285.03,941.4939999999999,0.537787,1307.05,991.423,0.06648989999999999
PonerseDePie,Descansar,Pausa,Neutral,0.0,1331.99,975.2810000000001,0.54008,1361.37,1007.58,0.45418400000000003,1398.05,1051.62,0.314424,1296.79,942.9780000000001,0.534361,1318.78,973.794,0.17356300000000002
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1343.75,975.284,0.5765319999999999,1376.04,1004.64,0.495842,1409.82,1035.45,0.536293,1308.49,945.9119999999999,0.554778,1327.58,966.453,0.334384
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1355.51,979.679,0.5901689999999999,1393.67,1010.51,0.5182359999999999,1421.55,1019.32,0.469204,1315.86,950.32,0.531199,1330.54,969.405,0.31753200000000004
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1365.75,981.158,0.583758,1403.92,1011.97,0.523134,1424.49,1013.44,0.294016,1324.67,954.7139999999999,0.562603,1330.54,967.922,0.288393
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1374.57,978.221,0.5987279999999999,1412.74,1007.55,0.5185,1424.48,1020.77,0.311579,1330.55,951.7919999999999,0.562828,0.0,0.0,0.0
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1390.71,973.815,0.556295,1430.35,1001.69,0.481824,1439.15,1014.91,0.23851599999999998,1345.21,947.372,0.544678,1336.41,963.5160000000001,0.324278
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1393.64,969.4110000000001,0.589182,1437.69,995.825,0.49150200000000005,0.0,0.0,0.0,1349.6,945.9119999999999,0.587066,1336.4,970.8660000000001,0.366638
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1400.99,966.452,0.597104,1443.58,991.408,0.474728,1475.88,954.7230000000001,0.114097,1356.94,942.9739999999999,0.562751,1339.34,972.327,0.337391
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1408.35,960.607,0.589863,1453.84,984.09,0.472999,1490.56,953.253,0.130669,1365.76,940.029,0.546752,1337.88,976.727,0.332921
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1417.15,959.13,0.572788,1462.67,981.1569999999999,0.446406,1472.94,973.798,0.16576400000000002,1373.1,937.0980000000001,0.5591079999999999,1339.34,979.67,0.369399
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1424.48,956.199,0.570052,1468.53,978.195,0.46633900000000006,0.0,0.0,0.0,1380.45,935.6239999999999,0.538744,1324.67,995.835,0.653215
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1430.36,953.26,0.5651619999999999,1472.92,973.813,0.46466999999999997,1465.6,995.812,0.322363,1387.78,932.701,0.554041,1331.99,991.393,0.634862
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1439.15,948.86,0.566064,1483.22,967.93,0.45174200000000003,0.0,0.0,0.0,1393.66,929.778,0.562844,1332.0,987.013,0.608187
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1442.11,948.831,0.577334,1492.01,963.5219999999999,0.45359700000000003,1486.15,957.655,0.21173699999999998,1398.06,931.22,0.565844,1340.81,976.722,0.653697
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,1452.39,947.393,0.578198,1500.81,960.587,0.490857,1487.61,960.5880000000001,0.243193,1406.86,931.2439999999999,0.570381,1351.08,951.7869999999999,0.6166659999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1458.25,945.93,0.571932,1502.31,959.107,0.505201,1489.07,956.186,0.256817,1414.2,931.2330000000001,0.56548,1348.13,947.3860000000001,0.682134
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1465.61,945.9110000000001,0.593508,1511.11,956.201,0.5424869999999999,1489.08,962.049,0.29234,1421.56,932.682,0.5881460000000001,1345.22,948.827,0.744668
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1472.92,945.898,0.622099,1516.98,954.735,0.582823,1489.08,967.922,0.352483,1428.9,932.694,0.569264,1345.19,945.904,0.749718
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1477.34,944.451,0.606669,1521.37,953.2460000000001,0.5734859999999999,1492.02,964.9830000000001,0.42998000000000003,1436.21,932.715,0.5795,1345.21,945.882,0.807383
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1484.69,942.972,0.574022,1530.19,948.8439999999999,0.51677,1492.01,964.9830000000001,0.378855,1442.11,934.176,0.570649,1346.67,945.938,0.801561
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1487.62,942.962,0.5836859999999999,1533.12,947.39,0.562703,1494.95,963.5219999999999,0.36346300000000004,1446.52,935.6360000000001,0.565125,1345.24,950.309,0.784559
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1497.89,937.102,0.542478,1540.46,942.9739999999999,0.497363,1497.89,954.715,0.28479299999999996,1453.86,935.6469999999999,0.514473,1352.57,953.248,0.669674
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1503.75,934.175,0.49423100000000003,1546.32,934.164,0.45333900000000005,1500.81,951.796,0.323792,1459.71,935.6419999999999,0.47238100000000005,1361.36,953.2389999999999,0.372189
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1497.88,935.638,0.561736,1540.45,937.091,0.5114920000000001,1497.89,956.191,0.40153099999999997,1456.78,935.6289999999999,0.525034,1371.64,953.227,0.385471
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1499.36,931.237,0.580233,1543.41,929.7719999999999,0.545592,1496.43,956.189,0.432197,1459.72,932.709,0.530925,1362.84,960.579,0.48235200000000006
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1497.91,929.778,0.598037,1540.47,928.284,0.560918,1496.41,953.2539999999999,0.413067,1459.71,932.693,0.542792,1368.7,962.075,0.517537
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1496.4,928.29,0.592228,1537.54,923.9,0.538729,1492.01,954.711,0.489537,1456.79,931.2289999999999,0.553471,1368.71,963.5219999999999,0.470941
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1494.97,923.903,0.570646,1536.07,919.4739999999999,0.5271239999999999,1490.54,947.3639999999999,0.42050600000000005,1456.77,928.308,0.534522,1377.52,951.785,0.36564
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1493.48,919.485,0.531878,1534.59,910.686,0.5164489999999999,1486.16,947.372,0.41471199999999997,1453.84,926.83,0.49970200000000004,1364.31,963.5360000000001,0.357149
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1484.67,919.487,0.55189,1524.32,910.688,0.528109,1483.21,947.383,0.46137100000000003,1445.04,926.829,0.534445,1356.95,970.863,0.37353600000000003
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1475.86,915.0939999999999,0.5546220000000001,1518.45,904.818,0.529597,1477.33,947.3639999999999,0.466703,1437.7,925.352,0.5210199999999999,1349.63,973.802,0.420249
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1465.59,913.6030000000001,0.501062,1509.62,900.415,0.46129499999999996,1468.54,944.428,0.428595,1424.47,923.882,0.504721,1356.94,959.1110000000001,0.28713099999999997
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1459.71,907.745,0.524641,1500.83,895.9939999999999,0.491404,1464.12,931.2280000000001,0.42121899999999995,1420.08,919.4889999999999,0.49836499999999995,1296.82,1035.43,0.21797600000000003
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1452.37,906.279,0.515152,1493.49,894.5269999999999,0.503167,1453.86,925.3610000000001,0.405483,1412.75,919.48,0.474211,1354.01,916.562,0.45825299999999997
