Accion,Actividad,Categoria,Emocion,person,Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,RHip_x,RHip_y,RHip_c
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,283.812,501.13,0.851066,260.356,546.641,0.825039,222.188,596.524,0.70025,277.941,681.6619999999999,0.817132,341.05400000000003,699.305,0.874425,295.58299999999997,501.092,0.8415540000000001,357.19300000000004,559.8340000000001,0.8238719999999999,404.2,611.198,0.8383639999999999,332.26800000000003,666.9939999999999,0.602142
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,288.242,499.659,0.886764,263.296,546.597,0.841248,226.585,596.52,0.7154699999999999,277.982,677.2639999999999,0.826782,341.10900000000004,700.74,0.8723989999999999,298.535,499.606,0.819788,357.26099999999997,558.326,0.821213,404.175,606.822,0.8360790000000001,335.20599999999996,666.987,0.611563
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,294.093,498.17800000000005,0.89765,266.233,543.672,0.812461,229.485,593.58,0.7307680000000001,280.887,675.783,0.837275,342.56300000000005,702.2180000000001,0.8614940000000001,305.865,498.131,0.790814,358.72,555.42,0.8344159999999999,402.74800000000005,603.868,0.835354,336.67,668.467,0.624927
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,298.52099999999996,496.699,0.858225,273.536,539.283,0.790738,232.472,590.659,0.695433,282.36400000000003,674.306,0.830782,342.56699999999995,703.666,0.853094,311.693,493.767,0.8132189999999999,361.644,555.398,0.822259,404.202,600.92,0.8327370000000001,338.164,669.925,0.6186689999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,308.79200000000003,492.29699999999997,0.8474649999999999,276.525,534.8919999999999,0.818566,239.78400000000002,583.297,0.712538,285.27,672.8710000000001,0.838274,343.99300000000005,703.698,0.85711,317.60200000000003,489.37800000000004,0.796745,364.591,552.4730000000001,0.816172,405.659,596.543,0.873775,342.56,668.453,0.622155
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,316.118,487.917,0.8591690000000001,285.301,533.384,0.808587,244.19099999999997,580.386,0.743835,283.829,671.377,0.8194100000000001,342.56800000000004,705.148,0.860007,323.485,487.86300000000006,0.818343,371.895,551.03,0.822709,407.151,595.034,0.8848379999999999,344.00199999999995,668.465,0.602754
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,323.482,486.43800000000005,0.9086350000000001,292.62,530.4490000000001,0.8417620000000001,250.055,575.953,0.728223,283.819,668.445,0.8185439999999999,342.54699999999997,706.613,0.878014,332.284,486.411,0.784155,376.311,548.0980000000001,0.804891,411.56699999999995,595.0269999999999,0.8650120000000001,344.022,671.3939999999999,0.585079
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,333.733,484.95599999999996,0.904374,298.519,526.047,0.8140609999999999,260.33,570.092,0.708307,283.844,664.041,0.827092,342.536,706.605,0.8718600000000001,339.60400000000004,483.483,0.78122,383.649,548.075,0.813601,415.964,593.5830000000001,0.8804700000000001,349.88699999999994,671.3789999999999,0.55045
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,342.54400000000004,482.0,0.9081610000000001,308.764,521.654,0.793741,266.222,565.6709999999999,0.7173,282.357,662.569,0.835586,342.522,706.5989999999999,0.863566,345.461,480.532,0.734751,389.525,545.107,0.814395,418.871,592.1030000000001,0.863825,349.89599999999996,672.845,0.538938
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,351.35900000000004,476.161,0.86969,313.195,518.698,0.789553,275.004,559.825,0.7033739999999999,279.428,659.6469999999999,0.8447450000000001,341.056,702.2360000000001,0.850773,352.81300000000005,479.07800000000003,0.706916,392.475,540.747,0.788604,420.381,590.626,0.817969,344.026,674.304,0.5215350000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,357.255,474.663,0.8989790000000001,321.971,515.773,0.7951199999999999,280.89099999999996,555.401,0.691719,276.528,653.785,0.856463,339.631,697.8430000000001,0.8713620000000001,357.254,480.533,0.716928,398.337,537.7919999999999,0.75588,424.776,589.192,0.761464,348.417,672.847,0.459813
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,361.656,468.798,0.87439,323.443,512.857,0.805249,286.774,550.999,0.702415,276.47,649.356,0.879849,341.075,696.33,0.88275,358.68199999999996,480.54400000000004,0.733267,404.18,534.847,0.809956,429.142,587.727,0.7597649999999999,351.355,669.923,0.451816
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,366.056,464.385,0.9011819999999999,323.493,509.88800000000003,0.8037810000000001,288.243,545.1519999999999,0.705464,274.997,643.482,0.890978,339.626,689.0260000000001,0.8881020000000001,360.18800000000005,479.059,0.737705,405.664,531.911,0.8555860000000001,430.631,583.317,0.801078,344.029,666.985,0.46361099999999994
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,368.973,458.505,0.8864270000000001,324.931,502.57,0.803004,289.694,537.794,0.692959,273.52099999999996,637.637,0.846434,339.629,683.117,0.840008,363.092,471.725,0.718637,405.685,526.068,0.814095,432.121,578.906,0.8242649999999999,346.963,659.637,0.441959
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,368.94,452.654,0.911443,323.501,499.647,0.806508,288.259,533.395,0.712011,269.13599999999997,628.804,0.866725,339.62300000000005,674.325,0.8964120000000001,361.61800000000005,467.346,0.740222,404.225,517.2330000000001,0.816284,432.092,570.068,0.831838,344.022,653.763,0.392077
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,366.061,449.724,0.862706,323.47,493.764,0.7701279999999999,286.762,531.9119999999999,0.685331,266.195,624.396,0.8582930000000001,338.16900000000004,665.498,0.851959,360.166,458.531,0.70058,404.202,512.839,0.794371,430.64099999999996,561.3,0.791728,342.545,649.372,0.36949299999999996
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,366.033,439.464,0.888682,319.079,486.42199999999997,0.76437,283.83099999999996,527.512,0.64903,263.296,615.586,0.8720399999999999,338.151,655.237,0.832586,355.75699999999995,452.64599999999996,0.676898,393.936,499.63800000000003,0.7753909999999999,427.71,548.094,0.8412700000000001,345.491,643.487,0.352966
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,363.126,436.475,0.8827459999999999,314.645,483.474,0.761174,277.95799999999997,524.573,0.66674,261.797,609.719,0.839727,339.595,646.408,0.856369,348.43699999999995,445.315,0.619317,390.98699999999997,490.82800000000003,0.723978,427.69300000000004,539.2719999999999,0.764167,348.426,628.82,0.3209
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,360.157,430.625,0.8746950000000001,311.72900000000004,479.069,0.760504,276.467,517.242,0.679706,258.888,603.866,0.844251,341.084,639.066,0.827152,346.978,440.894,0.6562819999999999,391.022,490.81300000000005,0.620229,432.085,531.953,0.639162,357.22,622.941,0.305152
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,358.67400000000004,424.76800000000003,0.86929,307.323,471.723,0.709612,272.087,514.314,0.654824,258.885,599.45,0.8421930000000001,341.105,627.313,0.877551,342.56300000000005,432.092,0.604196,388.074,482.01099999999997,0.613553,417.426,509.926,0.60528,361.63300000000004,609.731,0.28015999999999996
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,354.292,418.87300000000005,0.84388,299.991,467.31,0.6950390000000001,267.683,511.35699999999997,0.66582,258.88,595.07,0.8519030000000001,342.56800000000004,615.623,0.847023,336.67400000000004,426.23900000000003,0.5509689999999999,383.656,473.191,0.549434,414.496,498.18,0.645755,360.17199999999997,596.526,0.292503
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,349.899,411.56,0.8254229999999999,295.565,462.911,0.681096,267.668,508.439,0.661204,263.255,593.57,0.8632799999999999,346.98400000000004,605.36,0.815239,323.474,423.301,0.48227700000000007,379.245,465.866,0.543673,424.764,495.209,0.516234,351.36,589.18,0.31590999999999997
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,346.944,405.68699999999995,0.881922,294.099,458.522,0.659925,266.221,504.036,0.664647,264.718,590.624,0.823075,355.772,596.528,0.848916,321.991,418.874,0.471473,367.515,455.58,0.384182,0.0,0.0,0.0,371.911,600.9159999999999,0.303641
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,345.495,399.816,0.850608,292.619,454.13800000000003,0.684133,267.693,499.645,0.673948,270.615,584.778,0.817755,360.191,587.706,0.828879,319.065,417.408,0.505969,386.591,470.25800000000004,0.601074,452.661,499.61699999999996,0.31483099999999997,373.39,599.4630000000001,0.430896
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,344.034,392.449,0.8919940000000001,292.643,452.64300000000003,0.636269,273.529,499.64300000000003,0.6630560000000001,277.962,584.765,0.8234889999999999,370.43800000000005,580.328,0.8691209999999999,317.586,410.07199999999995,0.42538400000000004,376.296,459.99199999999996,0.47842799999999996,417.418,484.95599999999996,0.2019,371.92900000000003,603.849,0.381139
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,344.033,389.528,0.898608,286.77,452.64099999999996,0.605672,276.52,499.616,0.647989,289.71,583.328,0.8344,380.705,570.11,0.8473620000000001,289.705,411.548,0.346129,348.425,442.379,0.186829,382.17699999999996,457.059,0.20322,380.715,600.929,0.46851400000000004
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,345.469,383.684,0.895201,291.154,452.64300000000003,0.628996,280.89599999999996,498.157,0.6498970000000001,301.45799999999997,581.864,0.8251129999999999,389.523,562.741,0.864766,298.514,411.54400000000004,0.367673,357.223,452.64300000000003,0.192957,385.13599999999997,459.99300000000005,0.172784,388.04400000000004,603.845,0.49823900000000004
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,345.506,379.272,0.88392,294.089,451.17199999999997,0.644098,288.219,495.228,0.6438050000000001,311.724,580.374,0.8776799999999999,395.4,553.925,0.8306969999999999,294.099,411.538,0.378726,0.0,0.0,0.0,0.0,0.0,0.0,388.064,602.386,0.49944399999999994
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,346.962,371.917,0.863986,298.51,445.319,0.64046,292.643,490.82599999999996,0.652285,323.468,578.886,0.8702200000000001,405.656,545.145,0.8839670000000001,304.373,408.60400000000004,0.386479,0.0,0.0,0.0,0.0,0.0,0.0,391.01300000000003,593.602,0.62088
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,349.875,367.505,0.8513879999999999,298.535,440.926,0.633483,297.05,486.435,0.659096,335.199,573.049,0.837146,415.934,533.406,0.8830680000000001,301.439,405.69199999999995,0.383022,0.0,0.0,0.0,0.0,0.0,0.0,395.395,590.639,0.596779
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,355.73199999999997,360.19800000000004,0.860476,310.238,439.452,0.659091,302.911,483.459,0.6288520000000001,343.996,568.653,0.828204,426.217,524.57,0.8567540000000001,314.66700000000003,404.208,0.397302,0.0,0.0,0.0,0.0,0.0,0.0,401.282,586.237,0.597482
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,358.681,357.19599999999997,0.9026860000000001,316.10900000000004,433.58,0.652889,310.259,477.616,0.655047,357.23800000000006,562.7769999999999,0.817751,435.05300000000005,514.303,0.8710209999999999,322.002,393.93300000000005,0.40983500000000006,0.0,0.0,0.0,0.0,0.0,0.0,407.149,580.381,0.6307020000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,361.63599999999997,349.88800000000003,0.860476,321.975,429.17400000000004,0.668319,314.66900000000004,470.27,0.659004,370.445,558.327,0.833517,442.366,504.02,0.8438180000000001,323.471,391.014,0.41793,0.0,0.0,0.0,0.0,0.0,0.0,418.889,583.295,0.620721
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,367.51,343.98900000000003,0.8842639999999999,324.953,423.285,0.6520630000000001,323.45,465.849,0.657521,383.68199999999996,551.026,0.8214,452.691,492.30300000000005,0.846475,330.80800000000005,388.039,0.39862,0.0,0.0,0.0,0.0,0.0,0.0,429.154,580.388,0.605595
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,371.892,338.154,0.8868729999999999,330.806,417.425,0.6503359999999999,329.336,458.526,0.654413,392.44599999999997,546.597,0.8433510000000001,461.457,482.022,0.859151,335.204,382.173,0.408356,0.0,0.0,0.0,0.0,0.0,0.0,433.54900000000004,575.962,0.623757
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,377.79,327.89099999999996,0.8226829999999999,336.667,413.009,0.6192270000000001,338.135,452.64300000000003,0.6700189999999999,402.74199999999996,536.319,0.815492,467.35400000000004,468.809,0.82347,335.209,374.853,0.37695100000000004,0.0,0.0,0.0,0.0,0.0,0.0,439.42800000000005,568.615,0.587723
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,383.64599999999996,320.543,0.8732200000000001,342.55699999999996,405.708,0.6542859999999999,344.0,442.38800000000003,0.6659189999999999,410.088,531.9069999999999,0.843352,473.216,457.069,0.807682,338.144,371.898,0.357782,0.0,0.0,0.0,0.0,0.0,0.0,449.70599999999996,561.289,0.533931
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,389.505,310.267,0.885074,345.469,396.86400000000003,0.623533,349.881,435.033,0.655504,417.43300000000005,521.655,0.838374,476.131,443.837,0.820033,332.274,364.56199999999995,0.351373,0.0,0.0,0.0,0.0,0.0,0.0,452.63599999999997,552.469,0.590807
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,392.483,301.462,0.8447030000000001,352.82300000000004,388.06800000000004,0.629371,357.217,426.24199999999996,0.664704,424.76599999999996,512.866,0.814541,477.634,432.098,0.837355,344.02,351.358,0.352734,0.0,0.0,0.0,0.0,0.0,0.0,457.059,540.742,0.540277
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,401.277,294.098,0.8315290000000001,360.16,379.264,0.622707,361.648,415.969,0.6723020000000001,433.57300000000004,505.491,0.835118,477.635,424.755,0.8348530000000001,357.23699999999997,342.559,0.38258200000000003,0.0,0.0,0.0,0.0,0.0,0.0,461.44699999999995,533.398,0.536169
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,405.673,288.23400000000004,0.8431770000000001,363.11199999999997,373.37,0.637681,368.99300000000005,410.07199999999995,0.677249,440.89,499.599,0.850642,480.533,417.38800000000003,0.857308,355.76599999999996,339.62199999999996,0.357135,0.0,0.0,0.0,0.0,0.0,0.0,465.85699999999997,523.116,0.60114
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,413.023,277.975,0.821315,367.517,366.04699999999997,0.6287229999999999,374.85699999999997,404.226,0.659808,449.722,489.355,0.816475,483.49199999999996,410.087,0.8611979999999999,346.962,335.19,0.377176,0.0,0.0,0.0,0.0,0.0,0.0,468.80400000000003,512.849,0.604086
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,417.42699999999996,276.454,0.798191,373.375,360.148,0.648593,382.19,398.32800000000003,0.642165,454.131,483.466,0.8621770000000001,486.44800000000004,404.211,0.8553040000000001,358.70099999999996,326.42,0.38869699999999996,0.0,0.0,0.0,0.0,0.0,0.0,474.676,505.49699999999996,0.618436
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,424.77,267.677,0.764895,377.778,357.21,0.6302300000000001,388.05199999999996,392.46,0.676672,462.905,474.653,0.836585,496.666,393.909,0.835283,357.227,323.457,0.405758,0.0,0.0,0.0,0.0,0.0,0.0,480.56,501.102,0.624492
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,429.19599999999997,264.72,0.772033,382.18300000000005,349.9,0.613444,392.48800000000006,388.069,0.675484,465.86,465.889,0.8493879999999999,499.644,386.594,0.873653,358.702,320.51599999999996,0.43611099999999997,0.0,0.0,0.0,0.0,0.0,0.0,484.967,496.69,0.616975
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,436.481,260.33799999999997,0.6835100000000001,388.039,345.49800000000005,0.634888,399.79,383.66,0.6431899999999999,471.722,458.528,0.843037,504.031,380.717,0.8422940000000001,363.097,314.651,0.450276,0.0,0.0,0.0,0.0,0.0,0.0,490.819,487.88699999999994,0.616228
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,439.42900000000003,254.49200000000002,0.713607,391.01199999999994,342.535,0.6585529999999999,405.7,374.861,0.6593359999999999,476.162,452.624,0.8441360000000001,509.93300000000005,374.849,0.85116,367.51599999999996,311.746,0.44292299999999996,0.0,0.0,0.0,0.0,0.0,0.0,498.17400000000004,484.968,0.624915
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,443.83099999999996,251.53099999999998,0.647335,393.93800000000005,338.164,0.65856,411.56699999999995,373.366,0.656643,484.926,446.781,0.846301,517.229,368.941,0.8348709999999999,368.968,310.246,0.527143,448.255,346.964,0.0965202,486.417,358.704,0.21411999999999998,501.119,483.49300000000005,0.636033
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,451.15,248.607,0.71736,404.20300000000003,336.694,0.639155,420.36300000000006,368.97900000000004,0.654749,489.36699999999996,439.44800000000004,0.827044,521.646,366.041,0.840476,374.853,308.795,0.48303100000000004,455.579,348.43300000000005,0.051260900000000005,484.954,355.76199999999994,0.179612,508.418,482.00300000000004,0.625074
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,452.665,248.575,0.634521,407.147,335.207,0.670395,430.61699999999996,363.101,0.663752,499.61,437.941,0.8698870000000001,528.9830000000001,358.736,0.866102,376.32300000000004,310.25,0.546313,385.12800000000004,370.439,0.07198660000000001,388.06,386.585,0.10666400000000001,512.83,479.092,0.613414
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,458.543,242.732,0.536809,413.004,330.806,0.6744640000000001,435.026,358.723,0.687473,502.56699999999995,435.014,0.842945,533.372,358.666,0.878057,382.20599999999996,307.307,0.548858,393.92900000000003,367.501,0.0607447,0.0,0.0,0.0,515.7819999999999,477.624,0.622384
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,464.421,242.722,0.547141,418.905,327.866,0.688928,442.37300000000005,357.223,0.669115,509.906,429.158,0.819832,537.784,355.76,0.818285,389.526,304.375,0.545931,465.86300000000006,333.73800000000006,0.0798034,496.691,342.566,0.311313,520.1709999999999,476.12800000000004,0.615172
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,471.735,241.22299999999998,0.574783,426.211,324.91900000000004,0.687761,451.164,355.74800000000005,0.673317,517.2280000000001,427.69,0.8220280000000001,546.573,349.892,0.834155,393.925,298.509,0.5906939999999999,468.80699999999996,332.26099999999997,0.0613115,499.642,342.53,0.382983,523.121,473.202,0.60573
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,480.527,235.38099999999997,0.542323,435.026,324.91,0.728382,458.525,352.81300000000005,0.680635,523.129,424.774,0.814462,550.992,348.418,0.836101,402.74300000000005,298.51599999999996,0.568024,480.528,333.76099999999997,0.07901230000000001,509.913,341.087,0.227609,527.507,468.80199999999996,0.6249140000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,486.374,232.458,0.5410050000000001,439.42900000000003,321.999,0.742136,465.87,349.903,0.667593,531.911,421.82599999999996,0.840037,556.895,344.041,0.850374,408.61199999999997,295.58099999999996,0.5993609999999999,486.42800000000005,330.795,0.058734400000000006,515.769,339.625,0.32039,533.377,464.385,0.649442
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,493.76199999999994,232.445,0.53777,448.24300000000005,319.056,0.701075,473.20599999999996,348.412,0.669617,536.331,418.911,0.822055,564.2130000000001,342.57599999999996,0.854809,415.967,292.633,0.602387,492.289,333.75199999999995,0.147333,526.043,335.224,0.442634,539.261,461.476,0.617399
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,501.092,230.96099999999998,0.483479,454.13300000000004,316.13599999999997,0.737772,480.55699999999996,346.94,0.687758,546.5840000000001,417.426,0.854757,570.109,342.555,0.8726729999999999,423.296,289.699,0.603821,504.038,338.13800000000003,0.147766,533.387,336.661,0.382754,546.606,459.98199999999997,0.635468
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,509.871,229.533,0.48808,462.934,314.66200000000003,0.741821,487.885,345.476,0.681264,552.486,415.976,0.842928,578.9019999999999,341.089,0.876669,435.029,288.22700000000003,0.5852569999999999,515.764,332.25300000000004,0.106823,540.729,335.19599999999997,0.352649,552.47,455.605,0.64446
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,517.236,228.02200000000002,0.399171,471.723,314.66200000000003,0.741483,502.55199999999996,346.966,0.672542,562.748,417.397,0.825333,586.234,339.603,0.83726,437.98400000000004,288.244,0.655175,521.65,330.81800000000004,0.0781228,543.673,332.274,0.35855,561.28,455.591,0.635211
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,526.052,226.574,0.34886500000000004,481.99800000000005,313.22,0.7618229999999999,511.384,346.94300000000004,0.685257,573.03,415.974,0.8420219999999999,593.61,339.619,0.864081,449.72,286.776,0.628229,533.418,329.343,0.0629354,552.489,326.43,0.321203,564.24,452.66,0.644658
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,534.856,225.106,0.319299,489.374,311.749,0.741552,521.655,345.464,0.6645,581.82,413.01800000000003,0.836053,602.394,336.673,0.8469540000000001,459.98800000000006,285.286,0.617732,534.87,322.013,0.0943082,562.742,326.407,0.31558600000000003,575.982,452.66,0.653337
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,546.592,222.17,0.305895,501.1,310.28,0.765591,531.914,342.542,0.696987,593.556,410.09,0.835899,612.6469999999999,333.73900000000003,0.8403510000000001,467.334,282.371,0.631718,531.929,299.976,0.0548522,562.747,324.92,0.26615300000000003,580.3919999999999,446.782,0.630687
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,552.4830000000001,222.16299999999998,0.296066,509.909,308.795,0.7607550000000001,542.186,341.06800000000004,0.6749430000000001,599.441,405.702,0.836528,620.021,330.786,0.828241,479.07099999999997,280.885,0.624895,546.594,297.033,0.0835928,577.432,322.0,0.175103,592.116,445.316,0.6303310000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,562.734,217.78799999999998,0.30982,518.697,304.381,0.7344609999999999,549.5269999999999,336.668,0.690261,609.737,402.722,0.806024,627.381,326.38599999999997,0.861901,486.39599999999996,277.962,0.6416470000000001,556.875,297.04200000000003,0.07406660000000001,593.5830000000001,323.467,0.196778,600.9169999999999,439.43800000000005,0.6486850000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,571.5459999999999,216.28799999999998,0.304116,527.524,299.954,0.757363,558.36,333.726,0.67723,617.0840000000001,396.86699999999996,0.818619,639.09,322.004,0.846194,495.22,272.097,0.627283,565.687,294.097,0.0722556,599.46,322.0,0.137981,611.205,437.954,0.613644
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,578.893,214.81900000000002,0.309865,534.846,297.034,0.767934,568.612,332.26199999999994,0.67465,628.798,392.43800000000005,0.858157,647.879,314.642,0.851267,502.58,272.082,0.622696,578.9,297.013,0.0719029,609.735,320.514,0.119726,621.485,435.048,0.637054
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,587.7130000000001,211.894,0.316705,545.116,295.585,0.771725,577.423,327.858,0.697517,640.549,390.972,0.8461360000000001,655.2280000000001,311.731,0.8536389999999999,509.92400000000004,270.60200000000003,0.635111,0.0,0.0,0.0,0.0,0.0,0.0,627.354,433.565,0.626007
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,595.08,207.485,0.255817,549.561,294.086,0.795561,583.307,324.921,0.684286,647.881,388.05400000000003,0.846591,662.58,310.222,0.8450190000000001,514.298,266.22700000000003,0.673794,0.0,0.0,0.0,0.0,0.0,0.0,637.61,435.025,0.609115
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,602.386,206.03,0.256571,556.89,291.187,0.788597,593.56,324.921,0.679363,653.775,383.655,0.815884,669.898,307.305,0.824591,523.132,264.726,0.656269,597.994,289.715,0.05582080000000001,627.335,311.70599999999996,0.0965985,643.495,432.10400000000004,0.624061
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,608.273,203.097,0.248189,562.754,289.724,0.7706310000000001,598.001,322.006,0.7003689999999999,661.0830000000001,385.116,0.8348059999999999,674.317,307.327,0.862165,528.971,261.806,0.680391,0.0,0.0,0.0,0.0,0.0,0.0,649.356,427.709,0.624993
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,615.599,203.097,0.194416,568.645,288.254,0.778519,602.405,320.52299999999997,0.711286,664.023,383.681,0.843325,678.716,308.751,0.8188949999999999,533.414,261.786,0.6782199999999999,605.323,280.89,0.0739288,643.499,308.797,0.147919,655.239,427.68800000000005,0.622386
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,622.932,200.15099999999998,0.304842,577.4119999999999,288.20799999999997,0.753762,608.264,320.52299999999997,0.690318,666.9989999999999,383.684,0.834326,686.073,307.316,0.8354299999999999,542.207,255.947,0.64355,0.0,0.0,0.0,0.0,0.0,0.0,661.1080000000001,426.221,0.636737
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,628.793,197.21599999999998,0.389156,580.365,285.288,0.762779,612.674,319.05,0.676478,672.8739999999999,383.673,0.842802,689.0319999999999,310.236,0.869943,548.072,254.47400000000002,0.6650739999999999,0.0,0.0,0.0,0.0,0.0,0.0,666.988,423.29900000000004,0.6451680000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,636.165,195.761,0.39184,583.3240000000001,277.98400000000004,0.724496,615.618,314.66200000000003,0.6715220000000001,675.7869999999999,383.648,0.827893,696.345,308.79,0.8501620000000001,555.4119999999999,251.516,0.648045,0.0,0.0,0.0,0.0,0.0,0.0,671.3810000000001,420.375,0.636827
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,642.05,195.762,0.363863,592.132,279.416,0.741577,621.465,314.645,0.691962,681.6610000000001,382.208,0.795201,702.225,308.754,0.82401,561.289,248.614,0.6616390000000001,0.0,0.0,0.0,0.0,0.0,0.0,674.302,420.376,0.6458
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,649.345,194.28,0.405116,596.5459999999999,276.512,0.7620319999999999,625.873,313.183,0.694401,686.08,382.17,0.808196,709.5360000000001,307.312,0.8493950000000001,568.6080000000001,245.672,0.656029,0.0,0.0,0.0,0.0,0.0,0.0,674.346,420.36800000000005,0.641776
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,655.24,195.72400000000002,0.447396,602.384,276.483,0.747969,627.359,311.731,0.69695,690.454,380.69699999999995,0.8397870000000001,716.882,302.927,0.842068,574.507,245.673,0.636367,0.0,0.0,0.0,0.0,0.0,0.0,677.2610000000001,418.881,0.634373
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,662.596,188.40200000000002,0.5164920000000001,609.729,275.001,0.7241850000000001,633.22,310.262,0.659553,694.903,376.31199999999995,0.829314,721.318,302.91200000000003,0.8613430000000001,581.8290000000001,242.73,0.621844,652.303,272.087,0.142439,689.003,295.568,0.275441,681.654,417.436,0.628154
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,669.928,185.493,0.497017,615.625,270.603,0.713672,639.0980000000001,308.79,0.661787,699.278,374.85,0.819368,730.1010000000001,299.954,0.835335,592.102,238.328,0.560094,661.128,275.005,0.25090300000000004,706.6080000000001,294.10400000000004,0.37800700000000004,687.55,418.871,0.648491
